rating_gap,outcome_type
408,Expected (Higher Rated Won)
109,Expected (Higher Rated Won)
160,Expected (Higher Rated Won)
160,Expected (Higher Rated Won)
160,Upset (Lower Rated Won)
108,Expected (Higher Rated Won)
84,Expected (Higher Rated Won)
80,Expected (Higher Rated Won)
54,Upset (Lower Rated Won)
37,Upset (Lower Rated Won)
108,Expected (Higher Rated Won)
0,Expected (Higher Rated Won)
22,Expected (Higher Rated Won)
49,Upset (Lower Rated Won)
46,Upset (Lower Rated Won)
30,Expected (Higher Rated Won)
651,Upset (Lower Rated Won)
369,Expected (Higher Rated Won)
5,Upset (Lower Rated Won)
236,Expected (Higher Rated Won)
0,Expected (Higher Rated Won)
271,Expected (Higher Rated Won)
117,Upset (Lower Rated Won)
69,Expected (Higher Rated Won)
370,Expected (Higher Rated Won)
2,Upset (Lower Rated Won)
1,Expected (Higher Rated Won)
402,Expected (Higher Rated Won)
62,Upset (Lower Rated Won)
11,Upset (Lower Rated Won)
34,Upset (Lower Rated Won)
14,Expected (Higher Rated Won)
96,Expected (Higher Rated Won)
79,Expected (Higher Rated Won)
170,Upset (Lower Rated Won)
158,Expected (Higher Rated Won)
15,Expected (Higher Rated Won)
165,Expected (Higher Rated Won)
4,Expected (Higher Rated Won)
28,Upset (Lower Rated Won)
0,Expected (Higher Rated Won)
23,Upset (Lower Rated Won)
86,Upset (Lower Rated Won)
61,Expected (Higher Rated Won)
88,Upset (Lower Rated Won)
189,Expected (Higher Rated Won)
222,Upset (Lower Rated Won)
213,Expected (Higher Rated Won)
44,Expected (Higher Rated Won)
28,Expected (Higher Rated Won)
42,Upset (Lower Rated Won)
164,Expected (Higher Rated Won)
103,Expected (Higher Rated Won)
150,Expected (Higher Rated Won)
71,Expected (Higher Rated Won)
52,Expected (Higher Rated Won)
32,Expected (Higher Rated Won)
172,Expected (Higher Rated Won)
81,Upset (Lower Rated Won)
113,Expected (Higher Rated Won)
173,Upset (Lower Rated Won)
238,Expected (Higher Rated Won)
215,Expected (Higher Rated Won)
204,Expected (Higher Rated Won)
193,Expected (Higher Rated Won)
229,Upset (Lower Rated Won)
218,Expected (Higher Rated Won)
17,Expected (Higher Rated Won)
227,Expected (Higher Rated Won)
217,Expected (Higher Rated Won)
206,Expected (Higher Rated Won)
194,Expected (Higher Rated Won)
183,Expected (Higher Rated Won)
170,Expected (Higher Rated Won)
157,Expected (Higher Rated Won)
143,Expected (Higher Rated Won)
129,Expected (Higher Rated Won)
161,Upset (Lower Rated Won)
11,Expected (Higher Rated Won)
144,Expected (Higher Rated Won)
129,Expected (Higher Rated Won)
161,Upset (Lower Rated Won)
148,Expected (Higher Rated Won)
133,Expected (Higher Rated Won)
140,Upset (Lower Rated Won)
177,Upset (Lower Rated Won)
180,Upset (Lower Rated Won)
41,Expected (Higher Rated Won)
215,Expected (Higher Rated Won)
83,Upset (Lower Rated Won)
77,Upset (Lower Rated Won)
64,Expected (Higher Rated Won)
39,Upset (Lower Rated Won)
246,Expected (Higher Rated Won)
23,Expected (Higher Rated Won)
122,Expected (Higher Rated Won)
4,Upset (Lower Rated Won)
113,Upset (Lower Rated Won)
96,Expected (Higher Rated Won)
224,Expected (Higher Rated Won)
108,Upset (Lower Rated Won)
158,Expected (Higher Rated Won)
3,Upset (Lower Rated Won)
13,Expected (Higher Rated Won)
25,Upset (Lower Rated Won)
36,Expected (Higher Rated Won)
19,Expected (Higher Rated Won)
40,Expected (Higher Rated Won)
12,Expected (Higher Rated Won)
277,Expected (Higher Rated Won)
263,Expected (Higher Rated Won)
487,Upset (Lower Rated Won)
147,Expected (Higher Rated Won)
277,Expected (Higher Rated Won)
60,Upset (Lower Rated Won)
0,Expected (Higher Rated Won)
80,Expected (Higher Rated Won)
178,Expected (Higher Rated Won)
97,Expected (Higher Rated Won)
88,Upset (Lower Rated Won)
450,Expected (Higher Rated Won)
309,Expected (Higher Rated Won)
313,Expected (Higher Rated Won)
31,Upset (Lower Rated Won)
107,Upset (Lower Rated Won)
504,Expected (Higher Rated Won)
427,Expected (Higher Rated Won)
546,Expected (Higher Rated Won)
270,Upset (Lower Rated Won)
12,Expected (Higher Rated Won)
121,Expected (Higher Rated Won)
129,Expected (Higher Rated Won)
12,Upset (Lower Rated Won)
313,Expected (Higher Rated Won)
15,Upset (Lower Rated Won)
76,Expected (Higher Rated Won)
1214,Expected (Higher Rated Won)
8,Upset (Lower Rated Won)
12,Expected (Higher Rated Won)
93,Expected (Higher Rated Won)
424,Expected (Higher Rated Won)
18,Upset (Lower Rated Won)
274,Expected (Higher Rated Won)
184,Expected (Higher Rated Won)
142,Expected (Higher Rated Won)
315,Expected (Higher Rated Won)
356,Expected (Higher Rated Won)
153,Upset (Lower Rated Won)
112,Expected (Higher Rated Won)
230,Expected (Higher Rated Won)
147,Upset (Lower Rated Won)
126,Expected (Higher Rated Won)
69,Expected (Higher Rated Won)
57,Expected (Higher Rated Won)
48,Expected (Higher Rated Won)
125,Upset (Lower Rated Won)
213,Expected (Higher Rated Won)
213,Expected (Higher Rated Won)
272,Expected (Higher Rated Won)
17,Upset (Lower Rated Won)
264,Expected (Higher Rated Won)
234,Expected (Higher Rated Won)
158,Upset (Lower Rated Won)
80,Expected (Higher Rated Won)
48,Expected (Higher Rated Won)
286,Upset (Lower Rated Won)
137,Expected (Higher Rated Won)
15,Upset (Lower Rated Won)
121,Expected (Higher Rated Won)
42,Upset (Lower Rated Won)
99,Expected (Higher Rated Won)
184,Expected (Higher Rated Won)
157,Expected (Higher Rated Won)
32,Expected (Higher Rated Won)
40,Expected (Higher Rated Won)
209,Expected (Higher Rated Won)
69,Upset (Lower Rated Won)
103,Expected (Higher Rated Won)
29,Upset (Lower Rated Won)
56,Upset (Lower Rated Won)
34,Expected (Higher Rated Won)
81,Expected (Higher Rated Won)
33,Upset (Lower Rated Won)
61,Expected (Higher Rated Won)
312,Expected (Higher Rated Won)
479,Expected (Higher Rated Won)
138,Expected (Higher Rated Won)
288,Expected (Higher Rated Won)
176,Expected (Higher Rated Won)
224,Expected (Higher Rated Won)
61,Expected (Higher Rated Won)
129,Upset (Lower Rated Won)
244,Expected (Higher Rated Won)
10,Expected (Higher Rated Won)
42,Expected (Higher Rated Won)
82,Expected (Higher Rated Won)
201,Expected (Higher Rated Won)
5,Upset (Lower Rated Won)
20,Expected (Higher Rated Won)
168,Expected (Higher Rated Won)
219,Expected (Higher Rated Won)
261,Upset (Lower Rated Won)
433,Expected (Higher Rated Won)
129,Upset (Lower Rated Won)
53,Expected (Higher Rated Won)
592,Expected (Higher Rated Won)
590,Expected (Higher Rated Won)
638,Upset (Lower Rated Won)
275,Expected (Higher Rated Won)
305,Upset (Lower Rated Won)
227,Upset (Lower Rated Won)
499,Expected (Higher Rated Won)
113,Upset (Lower Rated Won)
266,Expected (Higher Rated Won)
73,Expected (Higher Rated Won)
265,Expected (Higher Rated Won)
328,Upset (Lower Rated Won)
302,Upset (Lower Rated Won)
242,Expected (Higher Rated Won)
199,Expected (Higher Rated Won)
45,Upset (Lower Rated Won)
416,Expected (Higher Rated Won)
239,Expected (Higher Rated Won)
21,Expected (Higher Rated Won)
145,Expected (Higher Rated Won)
130,Expected (Higher Rated Won)
113,Expected (Higher Rated Won)
120,Upset (Lower Rated Won)
26,Expected (Higher Rated Won)
427,Expected (Higher Rated Won)
64,Expected (Higher Rated Won)
86,Expected (Higher Rated Won)
96,Expected (Higher Rated Won)
76,Upset (Lower Rated Won)
63,Expected (Higher Rated Won)
198,Upset (Lower Rated Won)
106,Upset (Lower Rated Won)
105,Upset (Lower Rated Won)
194,Expected (Higher Rated Won)
17,Upset (Lower Rated Won)
113,Upset (Lower Rated Won)
107,Upset (Lower Rated Won)
7,Expected (Higher Rated Won)
131,Upset (Lower Rated Won)
75,Expected (Higher Rated Won)
0,Expected (Higher Rated Won)
173,Expected (Higher Rated Won)
62,Expected (Higher Rated Won)
355,Upset (Lower Rated Won)
59,Upset (Lower Rated Won)
49,Expected (Higher Rated Won)
29,Expected (Higher Rated Won)
251,Expected (Higher Rated Won)
169,Upset (Lower Rated Won)
157,Expected (Higher Rated Won)
102,Upset (Lower Rated Won)
57,Expected (Higher Rated Won)
94,Expected (Higher Rated Won)
148,Expected (Higher Rated Won)
115,Expected (Higher Rated Won)
7,Upset (Lower Rated Won)
23,Upset (Lower Rated Won)
228,Expected (Higher Rated Won)
162,Expected (Higher Rated Won)
71,Expected (Higher Rated Won)
161,Expected (Higher Rated Won)
66,Upset (Lower Rated Won)
26,Upset (Lower Rated Won)
137,Expected (Higher Rated Won)
526,Upset (Lower Rated Won)
47,Upset (Lower Rated Won)
313,Expected (Higher Rated Won)
180,Expected (Higher Rated Won)
65,Expected (Higher Rated Won)
97,Expected (Higher Rated Won)
16,Expected (Higher Rated Won)
13,Expected (Higher Rated Won)
264,Expected (Higher Rated Won)
64,Upset (Lower Rated Won)
8,Upset (Lower Rated Won)
103,Expected (Higher Rated Won)
76,Expected (Higher Rated Won)
12,Expected (Higher Rated Won)
300,Expected (Higher Rated Won)
210,Upset (Lower Rated Won)
103,Upset (Lower Rated Won)
25,Expected (Higher Rated Won)
16,Upset (Lower Rated Won)
25,Upset (Lower Rated Won)
23,Expected (Higher Rated Won)
13,Upset (Lower Rated Won)
18,Upset (Lower Rated Won)
18,Expected (Higher Rated Won)
60,Upset (Lower Rated Won)
660,Expected (Higher Rated Won)
660,Expected (Higher Rated Won)
469,Upset (Lower Rated Won)
150,Expected (Higher Rated Won)
77,Expected (Higher Rated Won)
115,Expected (Higher Rated Won)
84,Upset (Lower Rated Won)
66,Expected (Higher Rated Won)
132,Expected (Higher Rated Won)
160,Expected (Higher Rated Won)
49,Expected (Higher Rated Won)
124,Expected (Higher Rated Won)
29,Upset (Lower Rated Won)
67,Expected (Higher Rated Won)
59,Expected (Higher Rated Won)
76,Expected (Higher Rated Won)
114,Expected (Higher Rated Won)
70,Upset (Lower Rated Won)
44,Upset (Lower Rated Won)
71,Upset (Lower Rated Won)
29,Expected (Higher Rated Won)
79,Upset (Lower Rated Won)
104,Expected (Higher Rated Won)
51,Upset (Lower Rated Won)
21,Expected (Higher Rated Won)
155,Upset (Lower Rated Won)
25,Expected (Higher Rated Won)
48,Upset (Lower Rated Won)
39,Expected (Higher Rated Won)
390,Expected (Higher Rated Won)
373,Expected (Higher Rated Won)
352,Expected (Higher Rated Won)
326,Expected (Higher Rated Won)
292,Expected (Higher Rated Won)
247,Expected (Higher Rated Won)
502,Upset (Lower Rated Won)
483,Expected (Higher Rated Won)
461,Expected (Higher Rated Won)
431,Expected (Higher Rated Won)
391,Expected (Higher Rated Won)
321,Expected (Higher Rated Won)
57,Expected (Higher Rated Won)
97,Expected (Higher Rated Won)
96,Upset (Lower Rated Won)
171,Expected (Higher Rated Won)
101,Expected (Higher Rated Won)
190,Expected (Higher Rated Won)
83,Expected (Higher Rated Won)
122,Expected (Higher Rated Won)
225,Expected (Higher Rated Won)
62,Expected (Higher Rated Won)
867,Expected (Higher Rated Won)
80,Expected (Higher Rated Won)
438,Expected (Higher Rated Won)
610,Upset (Lower Rated Won)
409,Expected (Higher Rated Won)
579,Expected (Higher Rated Won)
812,Expected (Higher Rated Won)
14,Upset (Lower Rated Won)
443,Expected (Higher Rated Won)
534,Expected (Higher Rated Won)
137,Expected (Higher Rated Won)
811,Expected (Higher Rated Won)
242,Expected (Higher Rated Won)
125,Expected (Higher Rated Won)
44,Expected (Higher Rated Won)
131,Upset (Lower Rated Won)
322,Upset (Lower Rated Won)
351,Expected (Higher Rated Won)
195,Upset (Lower Rated Won)
183,Expected (Higher Rated Won)
725,Upset (Lower Rated Won)
98,Expected (Higher Rated Won)
262,Expected (Higher Rated Won)
659,Expected (Higher Rated Won)
87,Expected (Higher Rated Won)
224,Expected (Higher Rated Won)
1,Expected (Higher Rated Won)
74,Expected (Higher Rated Won)
7,Upset (Lower Rated Won)
128,Expected (Higher Rated Won)
198,Upset (Lower Rated Won)
300,Upset (Lower Rated Won)
161,Upset (Lower Rated Won)
62,Upset (Lower Rated Won)
196,Expected (Higher Rated Won)
111,Expected (Higher Rated Won)
298,Expected (Higher Rated Won)
200,Upset (Lower Rated Won)
111,Upset (Lower Rated Won)
20,Upset (Lower Rated Won)
15,Upset (Lower Rated Won)
53,Expected (Higher Rated Won)
261,Expected (Higher Rated Won)
75,Expected (Higher Rated Won)
1188,Expected (Higher Rated Won)
26,Expected (Higher Rated Won)
98,Expected (Higher Rated Won)
33,Expected (Higher Rated Won)
139,Expected (Higher Rated Won)
15,Upset (Lower Rated Won)
47,Upset (Lower Rated Won)
54,Upset (Lower Rated Won)
45,Upset (Lower Rated Won)
12,Upset (Lower Rated Won)
4,Expected (Higher Rated Won)
43,Expected (Higher Rated Won)
9,Upset (Lower Rated Won)
20,Expected (Higher Rated Won)
0,Expected (Higher Rated Won)
14,Upset (Lower Rated Won)
22,Upset (Lower Rated Won)
15,Expected (Higher Rated Won)
4,Upset (Lower Rated Won)
73,Expected (Higher Rated Won)
40,Upset (Lower Rated Won)
4,Upset (Lower Rated Won)
189,Upset (Lower Rated Won)
805,Upset (Lower Rated Won)
175,Upset (Lower Rated Won)
172,Expected (Higher Rated Won)
189,Expected (Higher Rated Won)
189,Upset (Lower Rated Won)
389,Upset (Lower Rated Won)
138,Expected (Higher Rated Won)
539,Upset (Lower Rated Won)
263,Upset (Lower Rated Won)
394,Expected (Higher Rated Won)
83,Upset (Lower Rated Won)
151,Expected (Higher Rated Won)
137,Expected (Higher Rated Won)
138,Upset (Lower Rated Won)
30,Expected (Higher Rated Won)
53,Expected (Higher Rated Won)
173,Upset (Lower Rated Won)
421,Expected (Higher Rated Won)
142,Expected (Higher Rated Won)
166,Upset (Lower Rated Won)
10,Upset (Lower Rated Won)
144,Expected (Higher Rated Won)
130,Expected (Higher Rated Won)
16,Expected (Higher Rated Won)
8,Upset (Lower Rated Won)
700,Expected (Higher Rated Won)
21,Upset (Lower Rated Won)
82,Upset (Lower Rated Won)
19,Upset (Lower Rated Won)
216,Expected (Higher Rated Won)
201,Expected (Higher Rated Won)
61,Expected (Higher Rated Won)
286,Expected (Higher Rated Won)
286,Upset (Lower Rated Won)
286,Upset (Lower Rated Won)
286,Expected (Higher Rated Won)
286,Upset (Lower Rated Won)
167,Upset (Lower Rated Won)
329,Expected (Higher Rated Won)
5,Upset (Lower Rated Won)
7,Upset (Lower Rated Won)
399,Expected (Higher Rated Won)
17,Expected (Higher Rated Won)
8,Expected (Higher Rated Won)
125,Upset (Lower Rated Won)
446,Expected (Higher Rated Won)
220,Expected (Higher Rated Won)
340,Expected (Higher Rated Won)
59,Upset (Lower Rated Won)
108,Upset (Lower Rated Won)
60,Upset (Lower Rated Won)
60,Upset (Lower Rated Won)
18,Expected (Higher Rated Won)
293,Upset (Lower Rated Won)
61,Upset (Lower Rated Won)
180,Expected (Higher Rated Won)
80,Upset (Lower Rated Won)
500,Expected (Higher Rated Won)
431,Expected (Higher Rated Won)
382,Expected (Higher Rated Won)
372,Expected (Higher Rated Won)
133,Upset (Lower Rated Won)
98,Expected (Higher Rated Won)
76,Expected (Higher Rated Won)
53,Expected (Higher Rated Won)
184,Expected (Higher Rated Won)
476,Expected (Higher Rated Won)
299,Expected (Higher Rated Won)
291,Expected (Higher Rated Won)
258,Upset (Lower Rated Won)
175,Expected (Higher Rated Won)
166,Expected (Higher Rated Won)
284,Expected (Higher Rated Won)
284,Expected (Higher Rated Won)
122,Expected (Higher Rated Won)
225,Expected (Higher Rated Won)
300,Upset (Lower Rated Won)
312,Expected (Higher Rated Won)
312,Expected (Higher Rated Won)
156,Upset (Lower Rated Won)
294,Expected (Higher Rated Won)
238,Upset (Lower Rated Won)
217,Upset (Lower Rated Won)
204,Upset (Lower Rated Won)
189,Expected (Higher Rated Won)
195,Expected (Higher Rated Won)
164,Expected (Higher Rated Won)
149,Expected (Higher Rated Won)
3,Upset (Lower Rated Won)
324,Expected (Higher Rated Won)
324,Expected (Higher Rated Won)
436,Expected (Higher Rated Won)
322,Expected (Higher Rated Won)
322,Upset (Lower Rated Won)
322,Upset (Lower Rated Won)
322,Expected (Higher Rated Won)
322,Expected (Higher Rated Won)
322,Expected (Higher Rated Won)
322,Expected (Higher Rated Won)
322,Upset (Lower Rated Won)
830,Expected (Higher Rated Won)
314,Expected (Higher Rated Won)
26,Expected (Higher Rated Won)
325,Expected (Higher Rated Won)
325,Upset (Lower Rated Won)
325,Expected (Higher Rated Won)
325,Expected (Higher Rated Won)
325,Expected (Higher Rated Won)
36,Expected (Higher Rated Won)
217,Upset (Lower Rated Won)
13,Expected (Higher Rated Won)
256,Upset (Lower Rated Won)
9,Upset (Lower Rated Won)
69,Upset (Lower Rated Won)
35,Expected (Higher Rated Won)
727,Expected (Higher Rated Won)
600,Upset (Lower Rated Won)
322,Upset (Lower Rated Won)
559,Expected (Higher Rated Won)
380,Expected (Higher Rated Won)
130,Expected (Higher Rated Won)
386,Upset (Lower Rated Won)
74,Expected (Higher Rated Won)
17,Expected (Higher Rated Won)
105,Expected (Higher Rated Won)
99,Expected (Higher Rated Won)
16,Upset (Lower Rated Won)
39,Upset (Lower Rated Won)
21,Expected (Higher Rated Won)
45,Upset (Lower Rated Won)
50,Upset (Lower Rated Won)
270,Upset (Lower Rated Won)
70,Upset (Lower Rated Won)
192,Expected (Higher Rated Won)
189,Expected (Higher Rated Won)
8,Expected (Higher Rated Won)
125,Expected (Higher Rated Won)
182,Upset (Lower Rated Won)
284,Expected (Higher Rated Won)
142,Upset (Lower Rated Won)
476,Expected (Higher Rated Won)
137,Upset (Lower Rated Won)
37,Upset (Lower Rated Won)
36,Expected (Higher Rated Won)
2,Upset (Lower Rated Won)
193,Expected (Higher Rated Won)
151,Expected (Higher Rated Won)
156,Expected (Higher Rated Won)
233,Upset (Lower Rated Won)
93,Expected (Higher Rated Won)
107,Expected (Higher Rated Won)
51,Upset (Lower Rated Won)
4,Expected (Higher Rated Won)
92,Expected (Higher Rated Won)
727,Expected (Higher Rated Won)
518,Expected (Higher Rated Won)
176,Expected (Higher Rated Won)
185,Expected (Higher Rated Won)
129,Expected (Higher Rated Won)
322,Expected (Higher Rated Won)
30,Expected (Higher Rated Won)
196,Upset (Lower Rated Won)
331,Expected (Higher Rated Won)
3,Expected (Higher Rated Won)
371,Expected (Higher Rated Won)
663,Expected (Higher Rated Won)
424,Expected (Higher Rated Won)
72,Expected (Higher Rated Won)
139,Expected (Higher Rated Won)
184,Expected (Higher Rated Won)
46,Upset (Lower Rated Won)
64,Expected (Higher Rated Won)
148,Upset (Lower Rated Won)
226,Expected (Higher Rated Won)
155,Expected (Higher Rated Won)
328,Expected (Higher Rated Won)
328,Upset (Lower Rated Won)
289,Upset (Lower Rated Won)
63,Upset (Lower Rated Won)
301,Expected (Higher Rated Won)
131,Upset (Lower Rated Won)
196,Expected (Higher Rated Won)
387,Expected (Higher Rated Won)
85,Expected (Higher Rated Won)
7,Upset (Lower Rated Won)
220,Expected (Higher Rated Won)
346,Expected (Higher Rated Won)
33,Upset (Lower Rated Won)
439,Expected (Higher Rated Won)
235,Expected (Higher Rated Won)
15,Upset (Lower Rated Won)
278,Expected (Higher Rated Won)
3,Expected (Higher Rated Won)
81,Upset (Lower Rated Won)
81,Upset (Lower Rated Won)
66,Upset (Lower Rated Won)
106,Expected (Higher Rated Won)
55,Upset (Lower Rated Won)
19,Expected (Higher Rated Won)
127,Upset (Lower Rated Won)
580,Expected (Higher Rated Won)
402,Expected (Higher Rated Won)
165,Expected (Higher Rated Won)
340,Expected (Higher Rated Won)
393,Expected (Higher Rated Won)
169,Expected (Higher Rated Won)
682,Expected (Higher Rated Won)
676,Expected (Higher Rated Won)
416,Expected (Higher Rated Won)
