game_id,rating_diff,turns,victory_status
rLWGpnk3,186,52,resign
yVWSQ1jj,-74,87,outoftime
BcwnHz3b,214,50,resign
XqiCVCV2,210,63,resign
1W7FWOD1,-60,121,mate
VAcwCILy,29,36,resign
n0YNfSbE,86,82,resign
xryqeo3m,-17,128,resign
zxlIFVRM,30,57,mate
PCqwEzd9,65,61,resign
el7m5tNt,-2,75,outoftime
XdJ5hQQh,-133,64,resign
cmxoLJVH,-41,60,outoftime
EZfnd5ka,-169,93,outoftime
fGu3oDwW,-458,92,resign
44FvhS2j,52,92,outoftime
8nHOVQF6,51,95,resign
qmgBZIYJ,70,56,resign
wEjmMabt,-145,32,mate
5y5Cjkej,-397,89,outoftime
4Za5ti33,533,77,resign
VRiPB8ap,-202,31,resign
yib185CP,255,59,resign
IDFzxPkd,-126,26,resign
Hd6v1a5z,-54,92,resign
AYnIjKyu,146,60,mate
gJdKkGrL,-46,60,resign
hCT7kEBW,63,70,mate
jkA9jIQH,66,24,resign
SJPQiiuu,-532,62,mate
VZ1SuDXc,-401,39,mate
UryOJ0bg,-117,52,mate
KJst3X08,-91,125,resign
VVUGZmXi,-308,34,resign
yWF7OTID,97,32,resign
TmcT9dH5,-211,48,resign
QxtJVKd2,-162,61,resign
92WLZW1n,238,106,resign
NX4pLrYr,550,54,resign
3BXegkU1,46,68,outoftime
7MZ6YxJw,10,137,mate
5XmQAki6,594,59,mate
QmX0nXuk,481,103,mate
dlEPm7mH,481,32,resign
0FFD0bi0,108,113,outoftime
E5v7brrU,-76,46,resign
3CVtIai5,-389,52,mate
XuE3LprK,161,146,resign
K1FdPQq3,-256,104,mate
KnIWlMmp,106,97,resign
y12i0QRj,59,55,resign
WrZLLrdO,-194,84,mate
Z3riOutq,-24,60,outoftime
Wa5CFBch,45,57,mate
J1bHYMO0,-292,72,resign
I4ySUx2a,296,69,resign
78OMR0z0,2,147,mate
yLIhtabo,-328,86,resign
Ah7Y48F0,177,149,mate
86ms4KyF,-607,41,resign
tN8s2MaA,-227,60,resign
55heNi3A,-218,138,resign
ZxTd2g8k,13,111,resign
J6SEql48,-11,107,mate
OVzMq1qR,30,28,mate
HpKRLXrA,-484,64,mate
87e1IoGQ,16,82,mate
W3yZ2pi1,-478,78,resign
WtUVQjjM,-348,23,mate
AKGvlgYJ,25,45,resign
Ugqp5if2,176,117,mate
Osax20Ky,243,111,resign
lGkdpXhK,-38,149,resign
wqvJGg6Y,-37,94,resign
EzsQ3wUN,551,47,mate
GX1wKavw,-280,115,resign
IuSyVXRP,649,97,mate
PfSPuXWB,0,31,mate
XoYJeiMM,119,16,resign
yLIJ1iyb,62,44,resign
IdLtnMSr,33,54,resign
jVg6I7ln,-21,43,resign
FBDzyVF9,-70,34,resign
99WIHFGT,-30,122,resign
IwZxp7dg,-3,51,mate
ZP5ZQVcC,374,62,resign
mcIe47kW,-130,30,resign
izepvFbk,-9,79,outoftime
079kHDqh,12,32,resign
3HcbGoZ7,-133,78,resign
gCRvIR9f,-1121,99,outoftime
sTQ3pJHw,850,23,resign
PQ1GhOHJ,717,28,resign
cMSuepTX,40,42,resign
HFJ7z4tg,19,42,mate
6bL2hd0X,-29,59,resign
UiMj8nXK,-228,80,resign
pM3fIP4b,8,31,resign
bTIIkDZL,-30,107,outoftime
Yekg9T0E,5,18,resign
trc6nw8p,-71,72,mate
GK3m5eMT,-46,45,resign
ObJZSmQe,-62,66,resign
iJubJD4Y,-26,93,resign
oNpjGRlN,-36,90,resign
WB4cuSmD,93,23,resign
rDQajEka,-304,118,outoftime
JDSNvohS,117,23,resign
AusrgQtE,54,91,mate
RjReoOOB,-93,56,mate
5cfVF8SL,77,71,mate
9y0B0iGR,-59,48,mate
TpzoFNxO,21,80,resign
c9WUjuhv,-128,33,resign
wZf7MIFt,8,84,outoftime
xegjALEz,-271,51,resign
zKEJPiXZ,2,47,resign
wmytcciw,-57,74,resign
Rl65IQlX,124,77,resign
0am1YP3X,-14,54,resign
mw9H8a1S,-7,75,outoftime
EqSC4jnk,-131,89,outoftime
0CCos4zy,-33,62,resign
P8PM7tjz,11,49,resign
3Xzd26zM,-34,67,resign
Manr2avh,14,73,resign
HJmmJQON,56,43,resign
4lFC7APk,4,70,resign
3rut0m4E,-10,28,resign
9uLhcP9g,-152,16,resign
dW1zdVcG,91,53,resign
SqJnTy20,97,21,resign
PDFUDzhe,-119,40,resign
uv9yNYhn,62,54,resign
46PyPohu,4,36,mate
sCJiKwTA,-174,60,resign
eCWT71iW,181,35,mate
CpKITIfs,54,54,resign
y0nUdCWO,60,34,resign
8KIQiyAb,179,64,resign
kLHwmxQK,80,37,resign
rhSm7vA7,-40,51,resign
TRSCZnih,-199,3,resign
gWS3FrV3,-199,99,resign
Wmb72s31,-58,65,resign
7NvXDo5V,21,43,mate
WyRKXeFW,-67,80,mate
QuAJEYEw,146,51,mate
5LgwgNr5,71,100,resign
wWODqAQd,16,44,mate
U4BPX0RP,-91,66,resign
gvhODN4e,54,120,mate
stZVXiNv,-80,94,resign
pEq8Wptk,62,51,resign
Qb0cJ4h1,-89,127,mate
gg5qpgov,72,96,resign
jE8qRfOQ,-573,78,outoftime
8TXODbts,-577,88,mate
QJVU7Kcg,573,113,mate
jsSUUfbK,39,21,resign
v2XDN50z,-61,20,resign
7hit8cPS,53,60,resign
XVbvDgrS,-117,57,resign
UM1nnT09,178,57,resign
yJA7BcWS,-235,52,resign
XajnTMHg,-222,152,mate
Qklh7FBI,222,18,resign
N9q5r2gD,-222,120,mate
VjrTwpKb,222,105,mate
6mELPaah,-355,18,resign
eP09Yv7W,-355,4,mate
KfuKdhkr,-401,54,mate
V7a3QIoB,-364,4,mate
mzWzFRLc,355,5,mate
eBQhNVnO,-345,26,mate
pSa9EQDs,-335,4,mate
S9bl3cZ1,-187,26,resign
ExKINFtZ,-48,66,outoftime
23WLlukF,-21,108,resign
DTfofNSS,-309,154,resign
6YAtxCka,-11,21,resign
JLfmEWad,11,48,mate
mskSEbwv,11,31,mate
1hVQBHde,-321,66,mate
MRBPa9AX,1,80,resign
iCq06qa3,-321,62,resign
W9898sKn,56,120,mate
cUi6SZv8,72,38,resign
pmaYJ9Kv,519,61,outoftime
dKenDQ27,-6,28,resign
sfeyoLzl,-294,99,resign
79RGpjMH,128,49,resign
KVgN96ck,46,44,resign
65Um9Tcf,20,55,resign
stmk2OCH,-16,92,resign
niNth6JB,415,27,resign
0rISydr6,71,98,resign
9JFLJi6k,-38,24,mate
inyTCeV2,-334,4,mate
td0tnDDQ,180,16,resign
uMoXrR1H,-28,85,resign
RmLnL0CM,-213,70,mate
djXJIqVW,-166,36,resign
zlQThGVX,22,61,resign
iZxEsXji,0,66,outoftime
0zirgLwT,42,20,resign
DlQedaAr,136,49,resign
yP8CgGMt,-120,42,mate
2X95HfiC,-17,47,mate
A5nRZTL3,-52,25,resign
S9SV1nuZ,6,61,resign
45MwnW73,39,49,resign
VCcAlfky,-13,57,mate
FDq2XLJ8,-29,58,mate
zHJlOL2L,28,30,resign
ZghxMBly,117,12,resign
RVnyARBM,-101,34,resign
simZwI6Z,84,81,resign
hRp1LhQE,-393,107,mate
mNlhfe1A,388,17,resign
QiW7kLYI,-46,78,resign
ceAoXQxx,-27,42,mate
49mBDfCm,-54,61,outoftime
2hqduMgW,-34,50,resign
umT8EIXw,-12,88,resign
EzVNMZcU,302,9,resign
MyG354HP,-294,26,resign
KiVBdTMX,-258,47,resign
0Dnos2gk,79,5,resign
8MMJa6c4,28,109,resign
ERNIhSWk,-227,59,resign
1MXraiz9,-5,46,resign
h3c46AVo,-59,50,mate
Gxut53XS,-301,40,resign
icvgFxWE,353,53,outoftime
asyz1jPE,-28,15,resign
Hrr5rNlR,29,52,resign
qSFKYq5J,35,32,resign
jsbvnGJJ,301,99,resign
bj1MDfYI,195,19,resign
KzHbwlzn,77,89,mate
4KCF9Y7w,82,71,mate
NKoYHz73,-97,43,mate
LC3wN8lP,95,48,mate
fak0RT9a,180,171,mate
WtUrJr11,133,34,mate
RI6uVUzh,-138,63,mate
6UmAiL2H,399,79,resign
GMVFisvA,-50,48,resign
VF3DStg6,-117,76,resign
eaUWKK5D,-273,54,mate
wRTJRY3g,20,131,mate
l1ghtQCD,-526,48,resign
dViuNVsj,524,89,resign
wzEYkJHV,183,88,mate
5ELeKRJd,0,92,resign
9jL7kWCy,-488,58,mate
TX2xQNmU,-801,52,mate
8oKl4fKO,572,65,resign
OMlu601A,157,73,mate
JMN6bvY3,-227,57,mate
vZayaU7P,249,13,resign
GRrcqM7x,-173,29,resign
xo2yq0YW,53,38,resign
XenuWsoi,-169,44,resign
NtBA4KUf,205,33,mate
A2FrGhd5,152,24,mate
F3C9dwNx,157,16,outoftime
qwj5GOww,358,53,mate
LuRYk220,3,89,resign
pGyfi73w,178,22,resign
G39oVhet,-12,67,outoftime
lsHiahWh,-165,113,mate
BRUpsFeQ,-111,76,resign
O083BUOT,66,55,resign
ZSUzhRPE,-262,55,outoftime
w7Jan8kW,724,49,resign
0pTEZ4c0,65,78,mate
XRuQPSzH,330,50,resign
RDWDc6gB,-241,40,resign
y2fV8bHp,352,33,mate
6Ew7d4T6,-333,30,mate
hYgldZgW,312,53,mate
DaPlAfc1,-522,41,resign
40aPOms3,467,28,resign
B7pm4CS7,672,52,resign
CZydGTTM,135,30,resign
lrGQuutI,-376,56,resign
0plvCede,-492,56,mate
Z39MKy9u,533,41,resign
jijh6p56,466,75,mate
jdBj8Roa,533,59,mate
83Zws3s3,-531,27,resign
y1RCphBl,16,15,mate
sk0bDfaf,137,84,outoftime
0FNsxJbw,164,29,resign
UaE57nhc,44,19,mate
mrXqlWNx,645,79,resign
CWYbTNHI,720,117,outoftime
rI0VLhQY,650,91,resign
zg9PWlJe,-302,109,resign
7f0QNi9T,-302,101,resign
zC6e7gMJ,-666,56,resign
mKINBDbs,683,67,resign
lh41ycUX,819,49,resign
OFLHOWgL,233,10,resign
zA4LDp7x,819,77,resign
oi366K9F,-698,34,mate
38b2nqhy,302,39,resign
099rf98b,434,29,resign
2rihDvXg,302,88,resign
SLEt9dia,598,36,resign
PswagNtC,-615,74,resign
88YVIEu1,-698,94,resign
hkQ1yGzl,620,37,resign
XLf0PF3H,302,37,resign
qxzX97Wb,-302,91,resign
O40Iylgn,-302,59,resign
UMU8oQ8X,-302,58,resign
lyju2kpg,698,95,outoftime
euwhYwPk,-671,37,resign
lnkgTgf5,22,73,mate
RZi9dRaF,-15,43,resign
fyfWyjj2,46,56,resign
V1GRODKS,-33,27,resign
7yjLMB3I,-36,97,resign
ulMItK50,-124,97,resign
wSFmrrjq,-8,76,resign
f6URrXUr,27,30,mate
X510i7Ap,-159,48,resign
8i5x95vw,-61,35,mate
0zBbBDf2,12,25,resign
4iJWRVPj,-347,53,resign
7qY9L7W1,112,58,resign
0um0tpFY,-61,62,resign
DRfTjJfI,173,76,resign
m5ZC7FDA,445,16,resign
SUFD5DcK,167,127,resign
yThf2tS6,68,30,resign
tIyITJNx,35,73,mate
vIvoQFtf,-81,88,resign
E0m4LSoy,57,52,resign
X0Iwibm1,389,62,mate
KBKU71Lf,-369,13,resign
dGpsSZqt,470,52,resign
maIfXGZ9,127,70,mate
CEAxQktE,-69,52,mate
1ZBxaGX9,54,99,resign
24GwfDpc,1,39,mate
fAPomVbL,-164,31,resign
1GU2h9aV,-45,130,resign
VbWhytz9,-81,31,resign
wk46cnzx,-236,62,resign
92ClydvW,18,30,resign
3Qh2Ykbb,-8,98,outoftime
Eilhay9o,68,116,outoftime
lGorQz36,4,36,resign
qQkMCfY3,-114,47,resign
iEK86jFJ,38,116,resign
vLD6J3eb,22,61,resign
WRrgkudT,-57,32,resign
UXtGWMqx,120,87,resign
fEPxd3yG,369,109,mate
5NHP9HwT,-251,24,resign
pQEzVe8l,-44,87,resign
hnDZdM8h,67,101,outoftime
OzRvLzLH,-36,103,resign
rxqktfCJ,9,53,resign
GSdR0vB4,-76,88,resign
Fgn5MAw3,-51,39,mate
i0FaL2tC,138,31,resign
lo0Yn6vU,-28,121,resign
aARrvpFZ,-82,147,mate
S8NUSgo1,11,38,resign
YfsF6ws7,132,30,resign
NjrlxX94,281,170,outoftime
rfV2pSMO,60,81,resign
IAYsmr3U,-212,101,mate
Fqi2sESZ,168,116,resign
WQBWgBmT,-236,30,resign
Zxz1pu91,259,130,mate
SsezlO4g,101,105,mate
JUnUTAVQ,-257,70,mate
utfdXPFF,184,27,resign
PvcSm0wd,-359,44,resign
Ah6VjF5F,155,28,resign
d0EkAxtx,49,57,resign
x7AA1vc4,120,89,mate
XKANTqYN,-458,133,mate
uIN5ibjp,353,39,mate
GHscB4q8,-26,33,resign
kfwOG81F,-367,38,resign
FLYuGOKd,503,49,mate
BJisK5oE,-1086,38,mate
6qMKO7pP,-75,123,mate
ui2RhDXK,456,49,mate
VAoAdZil,-88,138,resign
Ogv3opdZ,175,46,mate
RxYHMsAq,-129,43,mate
r4g3tfKh,-224,134,resign
MT4ew6Qa,239,102,resign
2ZDPxmD6,-64,56,resign
RORo7LWo,-75,127,resign
1TWADI7m,-48,68,mate
PHck4T4m,260,88,mate
EKWEdLR3,-260,54,resign
80v4kknA,58,128,outoftime
UptyVU0V,-58,116,mate
TeckPGgd,-58,54,mate
xeBjAIVV,58,19,mate
glnCWgLU,-79,82,mate
XX8Crxxd,-49,45,resign
ieP9U8xx,-135,74,mate
S5fFAYng,-74,9,resign
6pwyTbIU,-77,43,resign
CrPfZDC0,-98,7,resign
yvtJCY3I,-23,36,resign
Kw9FNEj2,-42,47,resign
p1pDtG7F,0,40,mate
tLA1K8KK,136,53,resign
6H1XOwyZ,-39,55,resign
oVVUVj0y,-15,84,resign
3JX8DIJT,259,64,resign
63x3W7LF,0,38,resign
apfiYd1n,14,61,mate
X2mCRmnF,-120,28,resign
1qEHQ87u,13,22,resign
uTZQcfcd,50,43,resign
UJRA0xsx,-2,57,resign
Ielcto2n,-52,92,outoftime
tKJAVWff,-16,67,resign
SyoWSOx7,-45,21,outoftime
4yXIrVL2,10,31,resign
O44zsiFU,-118,124,mate
POrRRX45,-5,49,mate
AG41iMTm,-45,40,resign
wgwmDmSe,68,49,mate
IxKyt8ei,7,78,outoftime
zBMT9r6y,-27,58,mate
LbMbOCeB,21,155,mate
Eqin01VE,2,47,resign
K4W7omAp,2,15,mate
nne0Y3zi,-25,95,resign
1d2Q33y8,2,34,mate
n9I0ixE1,-7,52,mate
6Ic6HvpE,-19,52,mate
qxxA1wmE,-22,47,resign
G4c8rOpv,86,30,resign
Mu8Nvs6Z,-69,37,resign
HWgmHGCl,45,105,outoftime
BwnOMc1P,5,41,mate
677m3eCI,-29,60,mate
NOgHX6bb,-4,52,resign
cFKpl0wk,71,69,resign
bDxF8kED,42,45,resign
DCdHgSMH,-109,117,resign
MCIbrN0I,59,55,mate
2hNUHRUA,906,47,outoftime
lwnQteDU,906,30,resign
Dz0DCW8U,-6,83,resign
ef9IvUWU,906,47,resign
uH1mpzvB,-906,17,resign
2qndM9O7,-906,104,resign
MEBUMqmq,178,41,resign
lVND2DJ7,33,116,mate
2BTiuljJ,-51,41,mate
kdOy7sM9,71,43,mate
KNaRt2nQ,52,52,resign
wMbu2xVX,-33,56,resign
8S2DQIqI,0,134,resign
fgEVm2SN,12,59,outoftime
GDpmOWfn,104,74,resign
h4uPOUK4,-10,81,mate
820SoEHC,-36,168,mate
uEaCndQb,-383,29,resign
kNKj3koe,-249,132,mate
rw7RU3xt,113,55,resign
UqXGYbEO,-136,95,mate
cgviKNh8,189,101,outoftime
7gPI3Z3P,201,47,resign
ZEtpf5gJ,29,71,mate
2PmX8LCF,-137,52,resign
ENEwSdjs,-391,18,resign
VQR6h050,235,47,mate
dKumt85h,74,39,mate
HVG3gobh,-85,93,outoftime
qLWlKMmN,-31,69,outoftime
WVCYKxyJ,95,20,mate
d2bLrcpt,21,45,resign
roxirao7,-9,50,mate
IXzhV2g4,175,53,resign
zHhpYgMJ,9,56,resign
mBNYTH1k,-10,84,resign
StUUMxck,-112,29,mate
khJOZetm,89,72,resign
8CCBHpef,-12,63,resign
MP8TYTbX,-11,141,resign
mu5KYglJ,74,92,mate
2shZQ2X6,67,64,resign
4qRYXCHX,-511,90,resign
XNMbvz8v,517,70,mate
ILxgRGiu,-47,68,resign
c4xul4aH,227,63,mate
gXIY20TB,-41,52,mate
vdfwaSUh,395,75,mate
YemMISHn,-395,50,resign
JTN2v1Hw,141,105,resign
rOlaRpsu,409,69,resign
MszqM2HI,-229,116,mate
fQ4D2RZl,-133,41,resign
YpyJ5aC8,-39,44,mate
MEozwK8o,-66,109,mate
XJKX8Ntn,-288,17,mate
5n85XdMR,-66,47,mate
PKgndYZq,-288,20,resign
UnmBEhV1,66,15,resign
GWmNJJX8,288,45,resign
QCIIrbqK,288,45,resign
pYS9onrM,16,46,resign
vqp6VIDL,-32,77,resign
yTmsYmAv,138,43,resign
tvAeaZEL,-39,81,outoftime
PeK0Ckho,3,139,mate
OrFK4oYB,61,54,mate
dij5GBNh,-166,60,mate
ivQJeein,-105,36,resign
IgPAcv5b,1237,1,outoftime
0C3HN9UQ,-1237,22,resign
vpjY6bCl,-339,90,mate
NsB9oWVA,-520,44,resign
OpS5rdz1,687,55,mate
zuykQ3D4,-174,56,resign
Z5NBnSRw,586,33,resign
Pi9lxgBE,36,31,resign
NOPhdoFy,-11,34,mate
oc6jkMPe,-74,109,outoftime
TV595DSe,-201,96,resign
XHZ96zvd,137,67,resign
NS1svEf5,113,91,resign
85PFa7o4,74,88,resign
QpJlHbLO,-573,38,mate
majbnu67,-103,98,resign
yi6ZP4KY,232,58,resign
XlQEl0j9,-222,50,resign
Ys63S46n,-141,43,resign
k8LsKCL6,63,52,resign
fGxxGANi,113,108,mate
Rflu87ZJ,493,43,mate
xVzc14aL,-493,96,mate
XCCr1vlr,159,87,mate
yRJtGhFU,-145,56,resign
txw4weOc,-23,112,resign
U3juggOh,-33,152,outoftime
AsWnNM9H,20,33,resign
OVkBggdU,81,50,resign
1ns8xU4x,-65,58,resign
nhjNfnGF,47,45,resign
xDSHgiOy,-135,120,outoftime
L6gp9rkg,21,37,resign
zzXkBNG0,-23,90,mate
3iDiCEnA,9,69,resign
7eQf2kpV,-9,120,resign
VYuAzZBW,-31,109,mate
7Ni9OhVg,-41,53,mate
LVwdlyjK,5,81,outoftime
c21oXFkr,165,61,outoftime
U2a0n39T,242,51,resign
Re4bOh7I,34,43,resign
pK112Mix,139,51,outoftime
1oLHsFmM,212,51,resign
l7zAZuwu,71,69,mate
eblT5t5U,83,53,resign
fWvv7tNW,-54,17,mate
PiFRfDgz,121,39,mate
IgvACiNk,-219,78,outoftime
xBmjvjtq,-19,62,mate
sbku5F3C,48,49,mate
6X0GJrN7,-42,27,resign
yDs33mUj,32,36,mate
2aDpu1w9,158,3,resign
vb2agSjj,-37,2,resign
ZIHmQNOM,27,44,resign
iduClHwV,-27,35,resign
et3hCRq8,274,53,resign
D5lfRSAF,-274,131,mate
OS3JTtt5,192,50,resign
v5oQsv0q,59,24,mate
63VtGUD5,-140,36,mate
PeSsFiLq,11,15,resign
NE5crimT,-12,49,mate
D1ky00iY,84,37,mate
4L01IuSo,15,7,resign
zIn8SVVE,-945,42,mate
9VNunU3S,985,83,mate
O9UE5dyS,985,59,mate
GljCMBw2,666,29,resign
frUZqsdz,371,18,resign
s7dxL0Qq,37,138,mate
d9a4XqPg,95,57,resign
IppfLO5b,-79,38,resign
YPKJiyWX,76,42,resign
81MShcUE,-58,22,resign
9OLN5Ht4,38,23,resign
xxxfcBmF,81,36,resign
OpkkljpU,-68,92,mate
NvSYyOa4,49,17,resign
NTkSmCQ8,12,17,resign
xOsmJRo1,122,67,mate
ne1TIdVV,-87,52,resign
mj6ohivC,-47,36,resign
HvTa6Kta,-219,45,resign
X62sqxLh,0,66,resign
Ql2CYeQP,31,45,mate
QQEtJl9u,457,75,resign
amgQqCis,484,93,resign
VaKeNvfD,-690,50,resign
OjGhMkmy,-507,81,outoftime
ka4QRPxC,692,64,resign
yg3YRYbI,9,51,resign
c7hKdKLX,0,24,outoftime
35D5P5AS,0,51,mate
FM1EhxAl,461,76,resign
erkAey9F,-461,45,resign
5Oxes0W4,374,101,resign
0UNf5rmY,-121,63,resign
XY46eVYL,121,52,resign
XLPTNoRZ,-121,80,mate
sUEA8vuO,121,11,resign
eQa0uL1T,-192,59,resign
VZcb7HV1,-121,84,resign
i5ecUxVn,535,43,resign
g8LNFx4f,528,103,mate
yXbiVQxl,-121,92,mate
xKYwtyN6,273,29,resign
7vx408wR,-273,33,resign
SC4cQbKO,273,14,resign
eYpBoh58,-273,17,resign
bKjZ6G9d,273,14,resign
byCmODqS,-273,22,resign
IHrgf3s9,-282,32,outoftime
2bBBQWZc,121,52,resign
Bl864Mbk,282,27,resign
sMcpsLtt,-282,48,resign
xbSR35tt,282,39,resign
HVMgUAkZ,-282,81,resign
SIPMwTxh,-183,34,resign
jfcJ1a1n,282,34,resign
3GET0HKG,-97,88,resign
6v8f91PR,-294,64,resign
eq35lpgn,-173,115,mate
EI8hEiS1,468,19,resign
2rAiJkwx,208,51,resign
T6Ve9ROQ,37,82,outoftime
qkSMLZVZ,451,58,resign
rARl9CbP,133,36,resign
5nlvivpe,0,116,outoftime
8Xm7SS9F,-188,71,resign
Xk1mmabS,0,62,resign
NakG6ETJ,442,51,mate
mBB3RxVP,442,17,resign
kR0Qw8J3,-54,69,resign
BbZrnXH6,-43,44,mate
GCHQu0aN,229,53,resign
pHWsUc0O,-57,124,mate
QEcMTHmp,-58,24,outoftime
8KzJ27W0,173,83,resign
lvtKjORR,-28,80,resign
IObpjOBh,-81,73,resign
s5QypWTq,61,34,mate
K7Mhj8BO,-27,42,resign
QaqtANmD,21,58,mate
JaKrsAgH,27,35,resign
JcvSaMZF,27,57,resign
WdTcaQRp,237,128,mate
h7JfHe0a,22,93,resign
GuSu1BM9,-27,61,resign
X2Gn8h82,495,84,resign
yHEq1Acf,606,78,outoftime
2s0GL5OY,-144,74,resign
j10I9Oe6,-271,126,resign
e5TVz032,-125,72,resign
FIdH4e22,-144,66,mate
ySzzXAtG,-225,50,resign
9fn2WCfb,-51,57,resign
9VTSnuq1,92,52,resign
DDqX1g7o,-82,76,resign
DoJqcBvp,-33,89,outoftime
4gg2x3d9,6,25,resign
1TPUrera,-79,62,mate
gey7mQez,-160,30,resign
9AYBlVDz,160,67,resign
jOUGfm4K,-160,37,resign
4LmfwClf,14,21,resign
LKmpAyer,-180,66,resign
Pqw3Zgq7,-150,30,resign
K50o8UXf,-1,55,outoftime
NuiZjyKC,-146,32,resign
NsdLKekH,10,49,resign
f44zrvEK,10,56,resign
T1bbKgXh,13,56,resign
7f7NRgAP,96,38,resign
85Ns71Py,34,41,mate
2AGow5rm,-96,72,resign
Sg5V88me,35,23,resign
Li1gEVkV,-170,67,resign
eeV10ptf,205,76,resign
8l1WLfmS,-93,54,resign
sh98qLdp,-27,94,outoftime
rXe3cMsY,408,57,resign
Wib1JMcj,109,39,mate
az5ldvxd,160,65,resign
m9Z2GkKL,160,96,resign
qHM5SZfZ,-160,37,resign
dvGfuBIJ,108,97,resign
wtDbwtvq,84,135,mate
CmEuZBLE,-80,98,resign
G1k8yJpj,-54,44,resign
Qz171b3F,37,44,resign
EpnGLcxN,108,93,resign
VUMZ3TMl,0,80,resign
Vbvtr7Ho,22,45,resign
DveJsZHo,49,24,resign
LZZNnsIT,46,96,outoftime
rFc7L2k2,30,55,resign
9uY3lNxz,-651,73,outoftime
GjetxB72,369,19,mate
xCzlbxbe,5,48,resign
g9h3Xrhj,236,35,resign
9h90OPOe,0,51,mate
UlORhQfd,271,39,resign
lK9q2uyf,117,170,resign
2SrwqeuI,69,51,outoftime
kefzR8W5,-370,58,mate
EDl1jNzL,-2,45,resign
OVxiA6xL,-1,50,resign
CjDZmZn9,-402,42,resign
dWgZipCD,-62,37,resign
n1N3t0Rx,11,85,resign
IV738irf,-34,171,mate
h9TvYa3Z,14,63,resign
dCr3bTla,-96,84,outoftime
11NJo56N,79,65,resign
AeP7PnYb,-170,113,outoftime
gj70rtPv,158,67,resign
pdEa5Mk6,-15,68,resign
yPTmdE2H,165,85,resign
htnlB19L,-4,120,outoftime
pmpYLOo8,28,134,mate
HUgNH6Bb,0,51,resign
QRMvkIzO,-23,89,resign
XOWgB7tT,-86,43,resign
oQafdrmO,-61,136,resign
A8yqUPgX,88,86,outoftime
zZAcr3mc,-189,96,mate
ZULtfxgu,222,56,resign
prABy9Yw,-213,68,resign
SQVRgAUr,-44,46,resign
cqnQ4vsN,28,95,outoftime
nyFVpl7v,42,82,outoftime
FJ7KJGSC,164,49,mate
ICPM3V6X,-103,32,outoftime
qySGPSOV,150,101,mate
dZSGQ8Nw,-71,135,resign
ctzylWiC,52,107,outoftime
SYKx7wQG,-32,112,outoftime
CBQycY4v,172,39,resign
wrZexL4R,-81,55,resign
ZWz8EyN3,113,49,resign
hUoVzswh,173,26,resign
8ZSCJIwD,238,75,resign
tcOfCZD6,-215,2,resign
fHn3NBen,204,2,resign
8UxSc1Wj,-193,2,resign
CgKT2Sc4,229,2,resign
B7DgL7p5,218,2,resign
Jmh5ZZAl,17,27,resign
0KaNNsh3,-227,2,resign
UHp7Nlph,217,2,resign
AZEFZFQR,206,2,resign
LfRRIsUw,194,2,resign
K8ek5fIK,183,2,resign
ItUPrkQ5,-170,2,resign
xITRx9Ve,157,2,resign
v3oiOYz0,-143,2,resign
IxL5TBNF,129,2,resign
8jYhdJOA,-161,2,resign
7whdPMIn,-11,28,resign
3fA8NveE,144,2,resign
bG5JVyoJ,129,2,resign
aVwjwvBy,-161,2,resign
ilhtdQVv,148,2,resign
fgh2VwKl,133,2,resign
1mBXRTqW,-140,37,resign
5iJ2HglV,177,24,resign
M92fL3oO,180,14,resign
uJb9Cayf,41,39,resign
HZqUwiVJ,-215,152,resign
c1LmzTQI,83,74,resign
JnP1Hx2T,77,34,resign
bcyZqod8,-64,115,resign
5G3VW2oE,-39,117,resign
aGlcZaD0,-246,92,resign
zE8HpGLo,-23,94,resign
isClfrEF,-122,90,resign
b0s0VHWe,-4,57,resign
le4zp3hO,113,56,resign
vJE4hs1j,-96,92,mate
B4YxOQr7,224,125,resign
uN2G8DHo,-108,47,resign
g3mdC3b1,-158,72,resign
GHEEKf5w,3,100,outoftime
fhuhx9kn,-13,44,resign
BIZPAaro,25,40,mate
tn8TMQj2,36,57,mate
t1q7ptG2,-19,60,resign
64wwNQBP,-40,28,resign
1sHgMxlv,-12,86,resign
KcOj5M5H,-277,56,resign
ABwUspY1,263,91,resign
cH1lJBLW,-487,51,mate
wQibW6o4,-147,20,resign
O4Frprsd,277,57,resign
DCVUmtCw,60,102,resign
OsHNIycf,0,43,mate
KtEyiBxy,80,81,mate
x4IFbnde,178,131,outoftime
cPa5NNnC,97,39,resign
lKBUvX08,88,42,resign
edgbJuX5,450,11,mate
gQdjHUvH,-309,34,resign
IaAbvtfL,313,43,resign
MpZPLJJa,31,95,resign
TpTWZ8WF,107,73,resign
hZHsIBDE,-504,33,resign
Z3J3SZkt,427,31,resign
WougcuAj,-546,84,resign
9kHtte6M,-270,57,resign
SlfXYiJg,-12,106,resign
yNUHGVXz,-121,98,outoftime
lwTFxHMW,129,107,mate
19y4u4aN,12,118,resign
xile7lb3,313,83,resign
LuEErL4H,-15,101,mate
2pYuiKCV,76,19,resign
Y1oXTO75,1214,20,resign
zZhxMjML,-8,63,resign
vUy36aVO,12,95,resign
2zkrTG39,-93,100,outoftime
MhOUW5Zl,-424,30,resign
hSiFSpAD,18,40,resign
WZyNG54d,-274,42,resign
CAeN9vxu,-184,68,mate
alzVx4wz,142,15,mate
EYLDCm1C,-315,40,resign
